time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/08/05/10:49:20.324796,1,0,1,3,0,0,0,0,3,0,120,100,2,0,100,2,0,100,2,0,137,0
2022/08/05/10:49:20.447523,1,0,1,3,0,0,0,0,3,0,120,103,2,0,103,2,0,103,2,0,137,0
2022/08/05/10:49:20.563205,1,0,1,3,0,0,0,0,3,0,120,106,2,0,106,2,0,106,2,0,137,0
2022/08/05/10:49:20.681438,1,0,1,3,0,0,0,0,3,0,120,109,2,0,109,2,0,109,2,0,137,0
2022/08/05/10:49:20.800842,1,0,1,3,0,0,0,0,3,0,120,112,2,0,112,2,0,112,2,0,137,0
2022/08/05/10:49:20.918488,1,0,1,3,0,0,0,0,3,0,120,115,2,0,115,2,0,115,2,0,137,0
2022/08/05/10:49:21.055014,1,0,1,3,0,0,0,0,3,0,120,118,2,0,118,2,0,118,2,0,137,0
2022/08/05/10:49:21.182909,1,0,1,3,3,3,3,3,3,0,120,120,0,0,120,0,0,120,0,0,137,0
2022/08/05/10:49:21.331078,1,0,1,3,3,3,3,3,3,0,120,120,0,0,120,0,0,120,0,0,137,0
2022/08/05/10:49:21.460579,1,0,1,3,3,3,3,3,3,0,120,120,0,0,120,0,0,120,0,0,137,0
2022/08/05/10:49:21.608637,1,0,1,3,3,3,3,3,3,0,120,120,0,0,120,0,0,120,0,0,137,0
2022/08/05/10:49:21.718101,1,0,1,3,3,3,3,3,3,0,120,120,0,0,120,0,0,120,0,0,137,0
2022/08/05/10:49:21.834358,1,0,1,3,3,3,3,3,3,0,120,120,0,0,120,0,0,120,0,0,137,0
2022/08/05/10:49:21.946617,1,0,1,3,3,3,3,3,3,0,120,120,0,0,120,0,0,120,0,0,137,0
2022/08/05/10:49:22.059709,1,0,1,3,3,3,3,3,3,0,120,120,0,0,120,0,0,120,0,0,137,0
2022/08/05/10:49:22.171114,1,0,1,3,3,3,3,3,3,0,120,120,0,0,120,0,0,120,0,0,137,0
2022/08/05/10:49:22.283213,1,0,1,3,0,0,0,0,3,0,0,120,1,0,120,3,0,120,3,0,137,0
