time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/09/08/15:27:36.042323,1,0,1,3,0,0,0,0,3,0,0,36,5,0,39,5,0,40,5,0,137,0
2022/09/08/15:27:36.155527,1,0,1,3,0,0,0,0,3,0,0,26,5,0,29,5,0,30,5,0,137,0
2022/09/08/15:27:36.263199,1,0,1,3,0,0,0,0,3,0,0,17,5,0,20,5,0,21,5,0,137,0
2022/09/08/15:27:36.370960,1,0,1,3,0,0,0,0,3,0,0,7,3,0,10,5,0,12,5,0,137,0
2022/09/08/15:27:36.479297,1,0,1,3,0,3,0,0,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:36.588821,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:36.696779,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:36.805310,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:36.916659,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:37.029402,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:37.143919,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:37.253435,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:37.360945,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:37.468885,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:37.577389,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:37.685643,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:37.793429,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:37.902610,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:38.009499,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:38.118891,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
